date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:48:55	637/637	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2227d-63aa611010a8f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/pr.7845ecd7.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/pr.7845ecd7.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:55	619/619	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2226b-63aa610a8de80%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/pr.836bcb81.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/pr.836bcb81.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:55	359/359	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22167-63aa611a430a0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/qa.90240e60.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/qa.90240e60.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:56	356/356	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22164-63aa610a8de80%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/qa.c08921ec.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/qa.c08921ec.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:56	305/305	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22131-63aa610a94be2%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ro.ea966c3d.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ro.ea966c3d.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:56	305/305	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22131-63aa611008d8c%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ro.51182fc9.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ro.51182fc9.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:56	286/286	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211e-63aa610a94be2%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ru.f1c2ba49.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ru.f1c2ba49.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:56	290/290	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22122-63aa61164b3ce%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ru.f7600362.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ru.f7600362.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:57	747/747	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222eb-63aa610a94be2%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/rw.26854553.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/rw.26854553.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:57	748/748	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222ec-63aa61164b3ce%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/rw.02a8a07e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/rw.02a8a07e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:57	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124-63aa611651191%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/re.f05b5f16.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/re.f05b5f16.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:57	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124-63aa61164b3ce%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/re.7e8577e9.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/re.7e8577e9.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:58	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124-63aa61100bc6d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bl.6a6bc7f1.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bl.6a6bc7f1.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:58	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124-63aa6116465ac%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bl.669bbb82.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bl.669bbb82.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:58	29501/29501	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22733d-63aa611010a8f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sh.c5ab8c6e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sh.c5ab8c6e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:58	30113/30113	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2275a1-63aa611009d2c%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sh.acd7b6ef.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sh.acd7b6ef.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:59	819/819	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22333-63aa611a4115f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/kn.a4e974e8.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/kn.a4e974e8.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:59	817/817	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22331-63aa611a3a3fd%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/kn.091a5508.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/kn.091a5508.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:59	370/370	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22172-63aa61100eb4e%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/lc.c6488de9.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/lc.c6488de9.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:48:59	370/370	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22172-63aa610a8cedf%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/lc.0d361ba5.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/lc.0d361ba5.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:00	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124-63aa61100faee%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/mf.2d96a80b.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/mf.2d96a80b.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:00	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124-63aa610a8cedf%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/mf.c02a78fb.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/mf.c02a78fb.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:00	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124-63aa611a430a0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/pm.c5a64f87.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/pm.c5a64f87.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:00	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124-63aa61164a42e%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/pm.7582c30f.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/pm.7582c30f.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:00	451/451	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c3-63aa610a96b23%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/vc.e1903424.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/vc.e1903424.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:01	498/498	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f2-63aa610a8fdc0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/vc.26140175.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/vc.26140175.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:01	693/693	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b5-63aa610a96b23%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ws.a6817aa9.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ws.a6817aa9.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:01	706/706	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222c2-63aa61164d30f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ws.81cbff3d.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ws.81cbff3d.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:01	15801/15801	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223db9-63aa611a44041%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sm.7e23c952.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sm.7e23c952.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:01	15729/15729	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223d71-63aa610a8ee20%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sm.b57f6605.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sm.b57f6605.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:02	916/916	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22394-63aa610a95b83%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/st.72697a87.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/st.72697a87.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:02	920/920	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22398-63aa611a3d2de%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/st.342a4d3c.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/st.342a4d3c.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:02	10238/10238	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2227fe-63aa611010a8f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sa.b9a34657.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sa.b9a34657.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:02	10179/10179	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2227c3-63aa610a8ee20%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sa.dbdc272c.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sa.dbdc272c.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:02	424/424	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a8-63aa611652131%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sn.1ce79520.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sn.1ce79520.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:03	414/414	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2219e-63aa61164c36f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sn.a03bc309.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sn.a03bc309.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:03	187134/187134	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222dafe-63aa611652131%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/rs.51e6180c.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/rs.51e6180c.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:03	186989/186989	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222da6d-63aa611008d8c%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/rs.3b67d7be.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/rs.3b67d7be.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:03	571/571	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2223b-63aa611010a8f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sc.9ba01346.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sc.9ba01346.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:04	570/570	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2223a-63aa611a3c33d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sc.8357ba15.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sc.8357ba15.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:04	275/275	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22113-63aa611a44041%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sl.4fd17d63.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sl.4fd17d63.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:04	438/438	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221b6-63aa611009d2c%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sl.f1772cd4.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sl.f1772cd4.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:04	887/887	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22377-63aa611010a8f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sg.e6a27ad3.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sg.e6a27ad3.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:04	948/948	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223b4-63aa61164b3ce%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sg.9751741f.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sg.9751741f.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:05	13209/13209	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223399-63aa610a95b83%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sx.aafb13f6.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sx.aafb13f6.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:05	12992/12992	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2232c0-63aa611a3d2de%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sx.ce647f25.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sx.ce647f25.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:05	1202/1202	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224b2-63aa611a44041%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sk.be58e557.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sk.be58e557.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:05	1173/1173	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22495-63aa61164c36f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sk.56398576.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sk.56398576.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:05	2053/2053	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22805-63aa611a44041%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/si.7f576d87.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/si.7f576d87.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:06	2065/2065	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22811-63aa611a3d2de%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/si.d38938fc.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/si.d38938fc.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:06	953/953	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223b9-63aa611652131%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sb.2c405bb6.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/sb.2c405bb6.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:06	952/952	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223b8-63aa611a3c33d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sb.00988e02.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/sb.00988e02.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:06	497/497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f1-63aa611a44041%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/so.d1a7d3e1.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/so.d1a7d3e1.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:07	498/498	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f2-63aa61164c36f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/so.34b037a7.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/so.34b037a7.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:07	859/859	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2235b-63aa611011a2f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/za.83099da2.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/za.83099da2.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:07	872/872	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22368-63aa610a8fdc0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/za.3c71a2a2.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/za.3c71a2a2.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:07	34568/34568	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228708-63aa61100dbae%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/gs.c19adcdd.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/gs.c19adcdd.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:07	35061/35061	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2288f5-63aa610a8bf3f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/gs.a96857cd.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/gs.a96857cd.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:08	386/386	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22182-63aa611652131%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ss.e4bf9bb4.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ss.e4bf9bb4.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:08	397/397	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2218d-63aa610a8ee20%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ss.2ad5a2bb.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ss.2ad5a2bb.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:08	90819/90819	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22162c3-63aa611a401bf%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/es.1a25a96e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/es.1a25a96e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
